Galaxy,EWCII,ErrEWCII,EWSiIIabs,ErrEWSiIIabs,EWSiIIemi,ErrEWSiIIemi,VminCII,ErrVminCII,VminSiII,ErrVminSiII
CDFS231741_P2M3Q1_P2M4Q1_012_1,-2.5752933680515175,0.6337806925852233,1.6629019128853209,0.7213433118952536,-1.1964602920522602,0.3321253725316079,-480.8311683042517,663.6378029950442,234.0306736320503,286.3830504020151
UDS306754_P2M1Q4_P2M2Q4_P2M3Q4_P2M4Q4_005_1,1.9400625445954183,0.6287520934901527,2.655631183926949,0.8688087560288391,-0.1803860507244132,0.4767674756330298,-43.236189928795476,124.13445295038618,-244.6091215809234,253.27407252592312
CDFS238431_P3M3Q1_P3M2Q1_009_1,1.4867875321935102,0.22372402108029874,1.4757441112571577,0.26863665215920746,-0.9897898130633274,0.2855354300370382,-237.466888353653,108.14387690454083,-102.96096515999801,41.00240738367546
CDFS019568_P1M4Q2_P2M1Q2_007_1,-0.4826024574332026,0.6719449535831696,0.8491494192228415,0.4407552172643206,0.13319266765252488,0.2759498601551827,204.83862329686028,644.3942353233164,0.04863052593011446,291.46195566355635
CDFS123006_P2M3Q2_P4M1Q2_P4M4Q2_P2M2Q2_P4M2Q2_P4M3Q2_001_1,2.064298032938601,0.40183222614457476,1.5387262490342568,0.5052022845785308,-0.904358342623108,0.25567075785844257,-65.7009446099644,79.14853765275168,-270.26027916525885,138.97544524923092
CDFS141027_P2M2Q1_P2M3Q1_001_2,1.7885739264473268,0.41094558771851714,3.8752917587200257,0.6053444595389686,0.6302449770503078,0.41761383276866226,-50.78513080292508,179.19582461386358,202.36572977415278,334.5734021740914
CDFS129887_P2M3Q1_P2M4Q1_014_1,0.5931493269118211,0.5488861044053996,0.9375117161782278,0.5169976257869493,-0.6841840280123707,0.34915801142034475,-68.57913186090072,471.05436250646596,-34.04461465300974,249.3796398651316
CDFS247534_P1M1Q1_P1M2Q1_P1M3Q1_P1M4Q1_011_1,-3.0194084615124996,0.5821961049665767,-0.05792672400510875,0.34503317164839703,-0.3197164088488506,0.21752186048057728,-77.03486606447342,705.0741219540087,-1353.0554293679868,640.1963367197948
CDFS101998_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_015_2,-0.03691956705292721,1.2115120213145691,-0.07682152816928955,0.6361580771756032,-1.1767650207459166,0.36515951391548346,52.81454872890502,513.8442656525356,55.8462793597206,198.6354240746892
CDFS005891_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_007_1,1.6440954075932113,0.5013859572123514,2.038310036847886,0.9744409137956926,-0.030338652593798674,0.37785498832679726,-73.12419343219555,67.99830331079201,-848.6076824805174,471.9057974670016
CDFS246390_P2M1Q1_P2M2Q1_P2M3Q1_P2M4Q1_007_2,0.8458920027953634,0.5839569153812415,1.480176328945072,0.7695676557080008,-0.19121543558694315,0.5524532728652889,166.58816071789502,320.4037949226184,4.298370757724846,298.17814580084945
CDFS023037_P1M1Q2_P1M2Q2_P1M3Q2_P1M4Q2_007_1,1.828130795049748,0.46116687735219386,2.0622070122017573,0.7953263932440958,-0.25787589689510737,0.3572187300698261,28.459005407746893,95.52488996333358,-300.5507838051141,452.01393418048144
CDFS115905_P1M1Q3_P1M4Q3_017_1,-0.2769312301924303,0.31082453468767396,0.8676326538046333,0.3021875397391186,-0.15965433837863346,0.20791645123350214,-311.5349053508313,401.7578099482412,-256.5762385681478,300.3076416126767
CDFS226606_P2M1Q1_040_1,1.9076737487882167,0.48083293692225715,0.6253302508094808,0.7105836548412968,-1.6463616803554735,0.36131247296942737,213.85465836883662,399.58705696600225,268.0764396910579,230.26354622843704
UDS395442_P4M2Q1_P4M1Q1_P4M4Q1_P4M3Q1_010_2,1.9133533981567725,0.4499526332071984,1.147493182787638,0.45693986550005183,-0.7446820043916775,0.2993389810224437,58.96914866947541,271.57201426412644,-212.73594268368,402.79158021661954
CDFS208175_P3M1Q4_P3M4Q4_P3M2Q4_P3M3Q4_009_1,-1.3655151409371857,0.5125998212927173,2.144519190099436,0.39845511358743224,-0.5717936158779826,0.26689514333416836,24.600779701675926,206.37348669285493,-224.9933102084441,417.61766847461917
UDS003664_P1M1Q4_010_1,3.774894752714342,0.5248162620902597,3.4085577865630503,0.4246810705428447,-0.4525705233028037,0.28014328988811227,-275.13628610931113,124.5504872370881,-132.5253781836758,194.02661174276403
UDS009473_P4M2Q4_P1M1Q3_P4M4Q4_001_1,1.1660411697984356,0.6670984379516111,1.432247921889817,0.5320542385604214,-0.3643893698348406,0.35924885433389164,-289.34814161458934,185.77588626020153,-273.80564904834495,259.666749434408
CDFS131961_P3M3Q1_P3M4Q1_P3M1Q1_P3M2Q1_002_1,0.9352400422077286,0.5856097687090333,4.552603352268829,0.7232827674164358,-0.5298563013892688,0.32444400351687713,-241.95471703608473,226.01087159021046,504.21435277259843,740.7406670417156
UDS149311_P1M1Q3_P1M2Q3_040_1,3.233458374196621,0.7001082531751703,2.2001379699341026,0.5954577783833837,-0.1896453406060029,0.36926592805041236,-627.1171365806102,183.9118010186023,-87.28623497476002,417.08784268221194
CDFS113988_P3M1Q4_040_1,0.3419866326308869,0.7146037652741354,3.0992485194476513,0.6077435575147099,-0.14335385309760248,0.3649923558872964,-260.3222027219539,293.7144220638922,31.54193296687859,214.70152388842172
UDS205390_P1M3Q1_P1M4Q1_012_1,2.075288754721409,0.6574086578331566,2.6993392292540004,0.7096485883973124,0.12281234180300658,0.40984869142075697,-27.34297981863178,112.32709512068175,-248.0709869660299,379.2618978920527
CDFS107428_P1M2Q4_P1M3Q4_011_1,2.199012414691932,0.5095112828652343,2.9009542158828023,0.6230360413999829,-0.7206957934011595,0.3631248832919587,-119.9683891976466,136.28305473485955,-117.53479897547945,149.03278509545592
CDFS122324_P2M1Q1_P2M2Q1_P2M3Q1_P2M4Q1_002_2,0.28198072130345364,0.6154084061856467,1.9040321570446732,0.5582084399622724,0.008699235366936675,0.4220893831587695,-25.41892411943007,155.3348064266855,53.423328775231184,140.9341734995539
CDFS002312_P3M4Q4_017_1,-0.2927324159202905,0.6229560519080911,0.8232781236157808,0.6410860801927762,-0.6305504771459755,0.39434629659677445,7.8688898422089375,366.4922091009488,-493.30272775418126,207.77278644532586
CDFS212043_P4M1Q3_P4M4Q3_P4M2Q3_P4M3Q3_013_2,-0.6557718331259,0.6575099127793809,1.3731564249895223,0.44514233265245284,-0.4483385629860752,0.5424709339085134,-10.448624592639625,436.53588706015955,7.170875600013951,192.23429452500667
UDS200677_P3M2Q1_P3M4Q1_P3M1Q1_P1M4Q1_P1M1Q1_001_1,1.6640536443854634,0.49508943127515936,0.4366962216771493,0.5539046698621856,-0.1394996832449715,0.30245919582019565,-522.4353537748399,691.9198294596455,-304.10305903083804,318.3446267029017
CDFS023527_P4M4Q2_P4M1Q2_P4M2Q2_P4M3Q2_006_2,1.1072350522604957,0.6309674156781636,1.2184364583751561,0.4610534968081661,-0.1477808011063538,0.3806006788546713,274.9108418008147,156.14200472527452,-350.1605884267054,318.47577750884847
UDS389704_P2M1Q1_P2M2Q1_P2M3Q1_P2M4Q1_005_1,2.2791248401530666,0.4373896480131567,1.4017798138305249,0.5162247817221602,-0.10737468653352973,0.3512622631998761,-87.83497491837664,154.35102950715213,-85.67305152929586,132.3411548669562
CDFS103010_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_018_2,4.054344546812181,0.4914630499056535,2.035887304712549,0.6125580865045732,-0.5051930155864837,0.370121199352675,-9.15181705576279,166.47585678965407,-21.557598821461905,128.34960959327393
CDFS140458_P2M1Q1_P2M2Q1_P2M3Q1_P2M4Q1_009_1,-2.4344071426818954,0.5799444717094691,1.8178984205298834,0.6132011168047294,0.18855143379869457,0.31624460683983563,-62.476004598319314,496.81943238135057,-281.99907474096784,216.75290652303835
CDFS005058_P2M4Q4_P3M2Q4_002_1,-0.49646243056699446,0.7686225591146418,-0.0651704602079144,0.6106600431800101,-0.5614745752816783,0.41614993516160426,67.77657266553696,397.96603352071645,-276.7531537024397,408.89067247044494
CDFS019593_P1M4Q1_P2M1Q1_004_3,1.7550245419849753,0.6565026386773177,-0.27645898000341546,0.85522762320942,-0.7844649378425428,0.3266711698058591,-236.85150224660066,67.06618540309643,-114.73978401279764,278.72451933769423
CDFS013340_P4M4Q2_P4M1Q2_P4M2Q2_P4M3Q2_001_1,2.2965926520546227,0.4002566258485638,2.2657034143585726,0.5284748333092812,-0.503868795453559,0.273899200729324,11.19745801323939,101.27788628168021,-234.1900645755739,144.5342711431534
UDS003712_P2M1Q3_P2M2Q3_P2M3Q3_P2M4Q3_002_1,1.595361710962662,0.7606307697925417,1.856276431689459,0.847734890677463,-1.8711157124242486,0.41147394620100297,-492.4250080515244,507.5467875092424,16.985197757174557,669.9145033934753
CDFS005198_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_006_1,-0.8231403287459867,0.4462880888608706,0.22019235430637316,0.3874855527204987,-1.2661364141423535,0.3291131071749749,-125.91138140275206,280.04443952438095,-102.55137020625176,292.7468537863342
CDFS018372_P1M1Q2_P1M4Q2_P2M1Q2_P2M3Q2_001_1,3.03176553628778,0.4539746066213959,1.8980553471874,0.5192096283647921,-0.8568575907912661,0.31887973030179684,-106.1189265462255,208.96166347869277,-455.7098522559215,336.38022308032157
UDS300605_P1M1Q3_P1M2Q3_P2M1Q4_P2M2Q4_001_1,1.3786022708348062,0.37340678876717937,2.000483727234619,0.48424277098088886,-0.617409129271262,0.30209749172315337,-285.02688358602154,97.18832608549194,-454.8458203731151,62.83002668105974
UDS402843_P4M4Q2_P4M1Q2_P4M2Q2_P4M3Q2_009_2,1.3449938047352732,0.4714207000947314,1.832706008307028,0.4120085186925106,-0.33515945399757496,0.2789878831309071,-430.4359325848833,239.0533375794801,47.6982086856629,73.25186983246586
CDFS102433_P4M1Q3_P4M4Q3_P4M2Q3_P4M3Q3_007_2,-0.06080236727707582,0.5060382386249,0.1014946266410165,0.49672458376613504,-2.3223198964073406,0.29991480526840814,17.33888747279836,251.21002923439698,-93.97751626948553,165.5453924976934
UDS192540_P1M1Q1_P1M2Q1_P1M3Q1_P1M4Q1_010_1,1.792234834506805,0.4330682474324943,1.4383343673463969,0.4795979205583469,-0.6556440138537597,0.3453658438626653,-56.58641414636325,67.61534584605032,-21.374212889747643,211.1344781775815
CDFS006520_P2M1Q3_P2M2Q3_P2M3Q3_P2M4Q3_011_1,1.1274480647628293,0.4417103709612355,1.959206354863241,0.5517872633975947,-0.18838290094926582,0.31016565107795574,129.78428479148263,129.48197860642364,33.22983941831881,330.0229129264319
UDS284955_P3M3Q3_P3M2Q3_P3M4Q3_P3M1Q3_013_1,1.4745147521596513,0.2941014064427667,1.447701388226335,0.29929929564272517,-0.2805235357849071,0.16163465187066245,117.60333150233382,96.98540756867283,-37.153976935135304,110.38568042692305
CDFS133598_P3M1Q1_P2M4Q1_P3M2Q1_P1M1Q1_001_1,0.7749692751663969,0.3886698150265711,2.373540229912974,0.35015480132844573,-0.4225304051346926,0.22677468825479755,-59.902638154390665,58.554446835063416,-284.8283217345277,123.29110716032304
UDS293880_P2M1Q3_P2M2Q3_P2M3Q3_P2M4Q3_004_1,1.2947507596964631,0.36766706107269903,1.5053270997557502,0.2516061206800488,0.013548573140854413,0.16564293727265425,-587.0673460831306,134.70773668741526,-0.3968415044413421,270.6053222244112
UDS193216_P4M4Q2_P4M1Q2_P4M2Q2_P4M3Q2_005_1,2.5182910143368806,0.3237245336018473,1.7094847267794078,0.9835963027727064,-0.9424340010441956,0.36661791112168735,100.36316357468692,122.12714910591765,-286.13927314780693,358.10060172684615
UDS018574_P2M4Q1_P3M1Q2_004_2,0.5334560325116345,0.30274217460154,1.99853683428924,0.23559276543088165,-0.4163596784067434,0.15728648655131044,-145.76947029527423,102.96169169219327,-170.33545856369034,115.19654065778282
CDFS130840_P3M3Q1_P3M2Q1_004_2,2.790501917076681,0.8630445308594825,2.968774002389293,0.5611988022216965,-1.3116784718149879,0.30496332527884956,-291.8217687807458,204.6151764553802,-67.08214177873137,172.7831077864571
CDFS132586_P1M3Q1_P3M1Q1_P1M4Q1_P1M1Q1_001_1,1.1788260873134864,0.41266536055080827,1.5357103413791124,0.44435256675967244,1.4097732963596992,0.28157636387751467,-8.833054800543378,43.60251260982593,304.34112309757427,292.8257257799342
CDFS105315_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_021_1,0.26824219758484036,0.42872315822590185,1.2261492357337638,0.5931472356155524,-2.0058119318386174,0.3915669725743885,127.01727629143669,33.156162754723816,-9.019887573895511,300.22185450912434
CDFS024133_P3M3Q2_P3M2Q2_P3M1Q2_P3M4Q2_007_1,3.5952010556280656,0.581095930438258,0.9065885460612597,0.9754276048612294,-1.062131567160456,0.5125769278922568,-1.5204261853725678,344.54871816353597,-296.7007461256128,363.3712465540388
CDFS228618_P4M1Q1_P2M4Q1_006_1,3.504712741243619,0.5519433581578118,3.043510376653542,0.3360579693071244,-0.23768717703510933,0.21437835314095838,-94.05405251646752,241.1029049176115,-106.8168298168407,129.0650294042437
CDFS007541_P3M1Q4_P1M1Q4_P3M2Q4_P3M3Q4_001_1,-0.06193127799421905,0.46833640051448683,1.7794985465521787,0.3072278958932285,-0.5542069834948317,0.22446145393724462,-193.58348588016204,79.12750995479412,-333.3280934825718,111.81378063113772
CDFS025472_P4M2Q1_P4M4Q1_P4M3Q1_P1M1Q1_001_1,2.3778993168520763,0.4897194633227315,1.837584474288802,0.8187062701243615,-0.8068826694485275,0.2049657982028294,102.0429751922768,214.10138447344787,-45.113023111252126,360.4379641085276
CDFS000321_P4M1Q3_P4M4Q3_P4M2Q3_P4M3Q3_001_1,2.01028168564155,0.5420758443601981,-0.41631074545170327,0.7097054840586061,-0.22093741054493,0.39072177597561375,-149.21171671894743,282.2043919958562,233.43982221278185,419.8473492571897
UDS141491_P2M2Q4_P2M3Q4_003_1,2.755042510610495,0.29607087182448577,2.317805552756904,0.2780072691548839,-0.3513907008501857,0.18513974723764934,-145.90496799476125,124.77338317579645,-130.35503155101378,79.648658904002
CDFS017345_P1M1Q1_P1M2Q1_P1M3Q1_P1M4Q1_010_1,1.099588345548615,0.36885971403515266,-1.2620773801093144,0.476403204393976,-1.5165095476060229,0.4090551420437127,-263.2670788101909,249.60837094505032,26.154723447556865,339.7677470797121
CDFS221651_P1M1Q3_P1M3Q3_P1M4Q3_007_1,2.201497173860077,0.6541152646025238,1.0587635693542652,0.7694635748713121,-0.6626790340196016,0.4400794538226598,-38.83090062080449,410.8485677529591,-467.37906058654704,658.0862165557858
CDFS138745_P1M4Q2_P3M4Q2_001_1,2.384281199183796,0.6799692992744607,2.897260030419904,0.4331444505253261,0.040698154317937885,0.23354747513649513,-194.25172786608786,143.23037873398545,77.32794892005174,152.6234054076734
CDFS020014_P1M1Q2_P3M1Q2_P2M4Q2_P2M1Q2_001_1,-0.08979023585248136,0.7387833701535163,0.5984603241039657,0.5337591164662595,-0.26663608195786354,0.4502289142297636,91.02466669948238,292.79855378489606,336.9436208947461,593.8575481016093
CDFS119091_P3M1Q4_P3M4Q4_P3M2Q4_P3M3Q4_008_1,0.8666884500480134,0.38332289619366194,1.1128832874959085,0.3751683373833143,0.16984908203749208,0.19281375616945953,-304.9419563581836,290.591267983848,-317.3354975892877,186.48840694283714
UDS150237_P4M2Q3_P4M3Q3_018_1,1.2693811007740337,0.6430095209666893,2.432198178561902,0.5732907669111413,-0.6684727686607183,0.3789326928150526,-369.90892308135267,135.62655111613412,-452.1928728775233,128.68721137474537
CDFS231194_P3M4Q1_026_1,2.0877876456549735,0.29548386841060054,2.3859879085652045,0.3605453158851179,-0.07379527984278904,0.2485222036841836,125.49696879881806,152.7714377039499,-66.02399618940028,148.4268082666111
CDFS019276_P3M3Q2_P3M2Q2_001_1,3.2766089482931586,0.4625879325583838,2.695580386289515,0.33349978689490356,-0.337579345854636,0.6547077583744644,-75.09662992448438,136.0611088941277,-42.46707633219479,137.9704114458009
UDS002072_P3M3Q3_P3M2Q3_P3M4Q3_P3M1Q3_002_3,1.8619174678796984,0.43189511501660255,0.6499765196787288,0.3441632368688897,0.289442596916375,0.22201624186159905,-77.8966127744199,285.3263857223596,-405.04370804601257,231.32680661220246
CDFS208053_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_025_1,1.1956204668120907,0.38767034205085943,1.0563280690816652,0.5891251238012558,-0.06519408041416018,0.2797709612420578,136.39958417693492,161.85985331720514,-297.48997265283765,160.24237474708826
UDS146648_P1M2Q4_P1M3Q4_007_1,2.313086888061635,0.8944753925899371,3.341098440072422,0.6937183179125321,-0.6152252578897133,0.39002955301925585,-240.45714607529243,167.31167035564494,330.6510861664349,261.6212567230015
CDFS002296_P1M2Q4_P4M1Q4_001_1,3.4543552068416434,0.37276420335143523,,,,,53.40285332496054,129.8681727304201,,
UDS019181_P4M4Q2_P2M2Q2_P2M1Q2_001_1,-0.32117326696814197,0.6827956865919845,1.8619679680185037,0.5240245806239325,-0.5395635739023694,0.37957592942015606,-257.0449391153318,287.2293766667733,-243.76216021918472,242.22847528295168
CDFS020583_P4M4Q2_P4M3Q2_P1M4Q2_P2M1Q2_001_1,-1.0198128024452775,0.5099176876096578,-0.05709549911541223,0.5229524823350369,-0.09103638322791541,0.3465812584482555,1196.3213265627094,961.4274486889691,344.79140617865625,499.804383736505
UDS013664_P2M1Q1_P2M2Q1_P2M4Q1_007_1,-1.1754046905061353,0.8742748947536877,1.289423114457898,0.4916822543002326,0.22285205246629414,0.3130903381263266,-884.3001914902509,506.5563669348949,-298.21248972473956,308.9460292197706
UDS197598_P2M1Q2_P2M4Q2_012_1,-0.054474067302924756,0.39650296056733964,2.0077995828705353,0.5004163683195686,0.20453125714433293,0.2926105372009734,-358.76510955125923,499.22636425796395,225.45540133981018,372.41364790377656
UDS000330_P4M4Q3_P4M3Q3_001_1,1.6101248396218042,0.40635994447546603,1.5692241934032052,0.3693344598965686,-0.6946795634246032,0.1954682059892827,31.819861044584318,106.9785000822775,-90.46914906856959,182.16996695202155
CDFS106745_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_023_1,0.8518892544538232,0.47007745136362444,1.3199366459171111,0.5235438341970705,-0.19788383972567908,0.3609282384134115,-227.4260277850919,125.82954206771012,-224.9933102084441,87.31977291021286
UDS000800_P4M1Q3_P4M4Q3_P4M2Q3_P4M3Q3_002_2,3.190879213447485,0.42057568276394247,2.744438139779985,0.46011816797629906,-0.5377121840515924,0.28516803068384644,-99.53463808537876,89.85633640937992,-125.35602108747199,159.1606278757114
CDFS000814_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_001_1,2.210602032129015,1.1043258557913178,3.6824670905832813,0.5467036498358595,-0.7034784228305526,0.3391418568381599,225.2520325009117,217.27725722260325,-120.62847091250391,144.42075818970375
UDS378854_P1M1Q2_P1M2Q2_P1M3Q2_P1M4Q2_002_1,1.5214067950713317,0.3702444306061396,1.8354621716557606,0.2728310188282851,-0.3099885259886442,0.1828178594456284,44.62218667882272,12.816669207195845,-169.74327360683552,67.30284009216486
CDFS128455_P1M3Q2_P1M4Q2_014_1,0.956339311202822,0.2768732314260016,0.9932717273514658,0.30847917620615106,-0.35932206899258545,0.19005124281949765,-513.8229789015876,508.40600125749233,-186.68328309965474,131.50639564056155
CDFS105360_P3M2Q4_031_2,-0.08725630300651174,0.5913119345940001,0.32569458832623444,0.6149492708583798,-1.0012432256712829,0.3304344233310898,-331.8030278002387,436.19551236210424,-77.2179789565028,167.54958633597104
CDFS129134_P4M1Q2_P4M2Q2_P1M1Q2_P1M4Q2_001_1,1.783726819765801,0.3909632262958186,2.443538272708867,0.3901542112637217,0.01741611803531795,0.19961957760471413,134.95686055987719,73.219579583837,-66.53578201844714,120.66664864250522
UDS295074_P3M3Q3_P3M2Q3_P3M4Q3_P3M1Q3_014_1,1.0811221428603857,0.4282511972412013,2.868372512616558,0.3741894023156203,-0.3383565820670719,0.25503730042120826,-355.80752621042353,140.67841012318485,-6.579014285972534,195.25620350187614
CDFS101861_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_014_1,-0.5972920663351662,2.699380858965927,1.7388818554763426,0.402528089254323,-0.16412940976688087,0.2682953053596109,-1359.808570474406,843.2253043449708,-122.6289008752561,130.80720239449343
UDS027014_P3M1Q1_P3M2Q1_009_1,0.5883261686671568,0.69479703328942,2.60225432147773,0.4587045492498434,0.6329114396508726,0.28203816145018895,-189.67988126881625,609.7456412682643,46.35744402703454,190.6459710712777
UDS143762_P4M1Q4_033_1,3.0883948476875602,0.43416072025942937,1.6113162860011863,0.440075737624995,1.6188585522360264,0.2868639998178022,-390.30804273259446,107.96523713975294,-300.7756268344074,117.19402470621203
UDS021975_P2M1Q2_P2M2Q2_P2M3Q2_P2M4Q2_014_1,0.6917780307651047,0.39040885209724935,1.3401451560496485,0.3792745647924917,-0.8276469118442272,0.2089566889090444,-42.60273008320155,173.19594322685816,86.15111529996655,197.6860613296793
UDS157594_P3M1Q4_P3M4Q4_P3M2Q4_P3M3Q4_007_2,2.571096468543251,0.6014844214126073,1.398719975403551,0.730257819738376,-0.6000824583129971,0.41390628526008244,241.69636306486984,137.0786397372776,-210.83206703257915,185.80746730589095
UDS021526_P4M2Q1_P4M1Q1_P4M4Q1_P4M3Q1_002_2,2.272584260979391,0.4918018801827479,2.208336958581917,0.4896992771998255,-0.9035880790306599,0.2943433783046402,-170.94664540186218,134.01735499894005,-58.1812829133838,109.65535177932102
UDS014660_P2M1Q1_P2M2Q1_P2M3Q1_P2M4Q1_003_1,3.693793959979318,0.39511549485302233,2.4385495527698238,0.35482017174120406,0.17224114755172767,0.2687636983526325,-450.22577554317144,208.13946027178577,-179.44390239991108,72.0109971996739
CDFS107694_P3M3Q3_P3M2Q3_P3M4Q3_P3M1Q3_006_1,1.5059679535319581,0.45209407672165686,1.716120775419794,0.3852298153042847,0.00392783399019829,0.25034398048109946,116.97358927104675,141.39429419335707,48.6659008518347,178.28368525441655
CDFS016098_P4M4Q1_P2M1Q1_001_1,-0.22279729362236395,0.7710082533231145,1.1718479717299084,0.6297525719130632,0.04467977084413269,0.4431015824907962,1125.4196684371238,776.8693529746216,-148.37570424481828,163.7703616435325
CDFS101596_P4M3Q3_019_1,1.2949519162133356,0.41506569039310515,0.887189896461708,0.3472425348865948,0.48571787151350965,0.2393579232875414,306.33710263249844,131.6087565722643,116.47870189735315,255.54111934025426
UDS150302_P1M4Q4_P3M1Q4_001_1,2.0886268320657133,0.5091580476806343,2.606131576330178,0.40196343553784564,-0.20063661318709652,0.30426592667314484,-493.8053812566019,74.46128293641414,-559.4438297442628,129.39507830104884
UDS383959_P4M2Q1_P4M1Q1_P4M4Q1_P4M3Q1_009_2,2.0239134664889087,0.6737138918758243,1.7139234202019877,0.6899645844119012,0.23318797673485603,0.46940435066318137,-290.0511804638026,215.58148801509964,-318.9736896860569,134.65736357739092
CDFS009134_P3M3Q3_P3M4Q3_001_2,1.3543044544455456,0.6780488082801791,2.2705643895301755,0.5533513246096176,0.07769000448999355,0.3307698592128454,90.87752334881755,112.20981083604377,154.43087496907017,267.22154487996886
CDFS023836_P4M4Q2_020_1,1.2983563163881726,0.6230168990788231,1.1342795084131885,0.5077469921991474,-0.6662725689136128,0.3017187846123103,-280.28310663181793,779.0499796519946,-278.5015089084051,397.06136184123125
CDFS203169_P4M2Q4_P4M1Q4_002_2,3.033475325005624,0.7345243308742948,2.502274908177842,0.3222347777683931,-0.2950652867816599,0.1831322930166178,-149.20307500279256,446.6364057779241,-102.28325534843103,56.78875361416948
CDFS018915_P4M4Q1_P3M2Q1_001_1,0.8050813120991122,0.613541894149216,1.5644546194266287,0.5840444818450717,-1.508268632319726,0.39809335724467365,-2.8748412016067424,86.25148833416868,28.025603282079356,277.44504695499324
CDFS018882_P4M4Q2_P4M1Q2_P4M2Q2_P4M3Q2_004_1,2.2231137433861643,0.48100825519455176,1.3379244974017785,0.47828082401647454,-2.333445368701551,0.9119345062179142,91.89065597091738,127.19020810118047,139.53500737578943,135.1845440563249
UDS019380_P1M1Q1_P1M2Q1_P1M3Q1_P1M4Q1_002_1,2.267165688262882,0.4530236594261329,1.7107087251792796,0.3507919293935774,-0.36592798131220117,0.22945540704034212,18.199958687761082,113.11705546993169,-91.80289830704574,118.75578769795824
